PANEL	FILE	ID	HSQ	MODEL	N_SNP	N_cis	N_trans	MODELCV.R2	MODELCV.PV	PWAS.Z	PWAS.P	FDR	Bonferroni_p
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21887.2.wgt.RDat	seq.21887.2	0.691	enet	45	24	21	0.53	7.7e-50	0.659	0.51	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.24677.106.wgt.RDat	seq.24677.106	-0.0112	top1	1	1	0	0.04	0.00039	-0.66	0.51	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3042.7.wgt.RDat	seq.3042.7	-0.0117	top1	1	1	0	0.052	5.8e-05	-0.659	0.51	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.9885.41.wgt.RDat	seq.9885.41	0.0518	enet	9	8	1	0.022	0.0063	0.657	0.511	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.15560.52.wgt.RDat	seq.15560.52	0.505	lasso	5	5	0	0.66	2.6e-69	-0.655	0.512	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.23693.4.wgt.RDat	seq.23693.4	0.0813	blup	1502	1502	0	0.039	0.00045	-0.656	0.512	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13597.20.wgt.RDat	seq.13597.20	0.103	enet	15	15	0	0.051	6.5e-05	-0.651	0.515	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3235.50.wgt.RDat	seq.3235.50	0.222	lasso	11	11	0	0.24	4.3e-19	0.651	0.515	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.7861.9.wgt.RDat	seq.7861.9	0.0999	top1	1	1	0	0.055	3.2e-05	-0.652	0.515	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.19296.51.wgt.RDat	seq.19296.51	0.697	lasso	20	2	18	0.64	3.4e-65	0.649	0.516	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.17325.10.wgt.RDat	seq.17325.10	0.0819	enet	37	37	0	0.07	3.2e-06	-0.642	0.521	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.23617.15.wgt.RDat	seq.23617.15	0.0534	top1	1	1	0	0.066	5.7e-06	0.642	0.521	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.2381.52.wgt.RDat	seq.2381.52	0.491	top1	1	1	0	0.24	8.8e-19	0.642	0.521	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3803.10.wgt.RDat	seq.3803.10	0.299	enet	57	57	0	0.3	7.3e-24	-0.642	0.521	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.4482.66.wgt.RDat	seq.4482.66	0.353	top1	1	1	0	0.24	7.9e-19	0.642	0.521	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.9974.8.wgt.RDat	seq.9974.8	0.324	enet	4	0	4	0.12	1.8e-09	0.641	0.522	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3298.52.wgt.RDat	seq.3298.52	0.222	enet	71	61	10	0.11	2.5e-09	0.639	0.523	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.16828.8.wgt.RDat	seq.16828.8	0.426	lasso	3	3	0	0.46	3.7e-40	-0.636	0.525	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8958.51.wgt.RDat	seq.8958.51	0.0461	lasso	2	2	0	0.051	6.7e-05	-0.635	0.525	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8325.37.wgt.RDat	seq.8325.37	0.0438	top1	1	1	0	0.026	0.0033	0.634	0.526	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.22795.17.wgt.RDat	seq.22795.17	0.00575	top1	1	0	1	0.11	9.4e-09	-0.633	0.527	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.10054.3.wgt.RDat	seq.10054.3	0.0403	enet	7	7	0	0.053	4.8e-05	0.631	0.528	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.16918.198.wgt.RDat	seq.16918.198	0.524	enet	45	45	0	0.51	3.6e-47	-0.632	0.528	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.12338.27.wgt.RDat	seq.12338.27	0.0655	top1	1	1	0	0.019	0.01	0.628	0.53	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.19139.3.wgt.RDat	seq.19139.3	0.0238	top1	1	1	0	0.043	0.00021	0.627	0.531	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.2849.49.wgt.RDat	seq.2849.49	0.0474	top1	1	1	0	0.045	0.00016	-0.626	0.531	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5734.13.wgt.RDat	seq.5734.13	0.0921	blup	481	481	0	0.026	0.0037	-0.627	0.531	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.4336.2.wgt.RDat	seq.4336.2	0.684	lasso	13	13	0	0.51	3.9e-46	-0.624	0.532	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.12365.108.wgt.RDat	seq.12365.108	0.0905	enet	29	29	0	0.064	8.6e-06	-0.621	0.534	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21651.9.wgt.RDat	seq.21651.9	0.206	top1	1	0	1	0.11	1e-08	-0.621	0.535	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8240.207.wgt.RDat	seq.8240.207	0.146	blup	1544	1544	0	0.093	8e-08	-0.62	0.535	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13094.75.wgt.RDat	seq.13094.75	0.0411	top1	1	1	0	0.051	6.1e-05	0.618	0.536	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13710.6.wgt.RDat	seq.13710.6	0.33	top1	1	1	0	0.32	9.9e-26	-0.619	0.536	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.14041.13.wgt.RDat	seq.14041.13	0.449	lasso	12	12	0	0.35	1.6e-28	-0.619	0.536	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.20591.48.wgt.RDat	seq.20591.48	0.516	lasso	9	9	0	0.32	3.2e-26	-0.619	0.536	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.4912.17.wgt.RDat	seq.4912.17	0.139	blup	528	0	528	0.2	6.2e-16	-0.619	0.536	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.7115.5.wgt.RDat	seq.7115.5	0.279	top1	1	0	1	0.31	4.7e-25	-0.619	0.536	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.4915.64.wgt.RDat	seq.4915.64	0.103	blup	357	0	357	0.031	0.0016	-0.616	0.538	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.16919.1.wgt.RDat	seq.16919.1	0.0502	lasso	2	2	0	0.045	0.00016	0.614	0.539	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.14104.1.wgt.RDat	seq.14104.1	0.0325	top1	1	1	0	0.03	0.0019	0.613	0.54	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21395.23.wgt.RDat	seq.21395.23	0.109	top1	1	0	1	0.11	8.7e-09	0.613	0.54	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.12549.33.wgt.RDat	seq.12549.33	0.0547	enet	54	54	0	0.018	0.013	0.612	0.541	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.4913.78.wgt.RDat	seq.4913.78	0.643	enet	50	50	0	0.45	7.4e-39	-0.611	0.541	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.6713.4.wgt.RDat	seq.6713.4	0.193	enet	72	72	0	0.16	1.1e-12	0.611	0.541	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3169.70.wgt.RDat	seq.3169.70	0.397	enet	31	31	0	0.14	1.5e-11	-0.61	0.542	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.15395.15.wgt.RDat	seq.15395.15	0.18	lasso	8	8	0	0.13	1.7e-10	-0.606	0.545	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.19767.20.wgt.RDat	seq.19767.20	0.0624	blup	493	493	0	0.023	0.0061	0.606	0.545	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.11145.72.wgt.RDat	seq.11145.72	0.368	enet	36	36	0	0.17	3.3e-13	-0.603	0.546	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.14756.29.wgt.RDat	seq.14756.29	0.224	blup	579	0	579	0.17	2e-13	-0.603	0.547	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.12378.71.wgt.RDat	seq.12378.71	0.236	lasso	9	9	0	0.17	1.4e-13	-0.599	0.549	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21544.4.wgt.RDat	seq.21544.4	0.103	top1	1	0	1	0.086	2.4e-07	0.599	0.549	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.17852.5.wgt.RDat	seq.17852.5	0.0689	blup	547	547	0	0.022	0.0065	-0.598	0.55	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3459.49.wgt.RDat	seq.3459.49	0.571	top1	1	1	0	0.7	1e-77	0.595	0.552	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.6304.8.wgt.RDat	seq.6304.8	0.187	top1	1	0	1	0.14	6.6e-11	0.595	0.552	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8814.33.wgt.RDat	seq.8814.33	0.0719	lasso	2	2	0	0.034	0.00094	0.594	0.553	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.11104.13.wgt.RDat	seq.11104.13	0.451	enet	51	51	0	0.35	1.1e-28	0.592	0.554	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21781.9.wgt.RDat	seq.21781.9	0.0289	top1	1	1	0	0.051	6.8e-05	0.59	0.555	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3773.15.wgt.RDat	seq.3773.15	0.399	enet	78	38	40	0.22	1.8e-17	-0.591	0.555	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.15495.9.wgt.RDat	seq.15495.9	0.247	enet	25	25	0	0.17	1.9e-13	-0.588	0.556	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.20561.15.wgt.RDat	seq.20561.15	0.286	blup	2507	2507	0	0.12	4e-10	0.588	0.557	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.18323.39.wgt.RDat	seq.18323.39	0.0368	top1	1	1	0	0.028	0.0025	0.585	0.559	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.22797.20.wgt.RDat	seq.22797.20	0.248	lasso	7	0	7	0.14	2.3e-11	0.583	0.56	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.10001.7.wgt.RDat	seq.10001.7	0.0502	top1	1	1	0	0.062	1.2e-05	-0.581	0.561	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.4541.49.wgt.RDat	seq.4541.49	0.173	top1	1	1	0	0.12	6.1e-10	-0.58	0.562	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8465.52.wgt.RDat	seq.8465.52	0.436	lasso	13	13	0	0.32	3.7e-26	-0.58	0.562	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13429.3.wgt.RDat	seq.13429.3	0.00828	top1	1	1	0	0.061	1.4e-05	0.578	0.563	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5223.59.wgt.RDat	seq.5223.59	0.0404	top1	1	1	0	0.055	3.2e-05	-0.578	0.563	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3518.54.wgt.RDat	seq.3518.54	0.37	blup	1042	1042	0	0.36	1.3e-29	0.576	0.564	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5462.62.wgt.RDat	seq.5462.62	0.435	enet	18	18	0	0.26	8.5e-21	-0.577	0.564	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.14078.69.wgt.RDat	seq.14078.69	0.0895	lasso	8	8	0	0.1	1.4e-08	-0.575	0.565	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.18875.125.wgt.RDat	seq.18875.125	0.242	lasso	7	7	0	0.25	2.9e-20	0.575	0.566	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5617.41.wgt.RDat	seq.5617.41	0.281	enet	32	0	32	0.31	2.7e-25	0.571	0.568	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.6538.90.wgt.RDat	seq.6538.90	0.0853	lasso	17	0	17	0.1	1.1e-08	-0.571	0.568	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.6947.4.wgt.RDat	seq.6947.4	0.556	blup	764	764	0	0.088	1.6e-07	0.568	0.57	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.10046.55.wgt.RDat	seq.10046.55	0.252	top1	1	0	1	0.27	3.3e-21	0.566	0.571	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.10463.23.wgt.RDat	seq.10463.23	0.0941	top1	1	1	0	0.069	3.6e-06	-0.565	0.572	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13408.23.wgt.RDat	seq.13408.23	0.314	lasso	11	11	0	0.29	2.1e-23	0.566	0.572	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.23200.25.wgt.RDat	seq.23200.25	0.046	top1	1	1	0	0.065	6.6e-06	0.565	0.572	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.25964.12.wgt.RDat	seq.25964.12	0.0534	top1	1	1	0	0.064	8.1e-06	0.565	0.572	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.19437.61.wgt.RDat	seq.19437.61	0.13	enet	19	19	0	0.11	2.5e-09	0.561	0.575	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.2741.22.wgt.RDat	seq.2741.22	0.346	enet	74	74	0	0.34	5.1e-28	0.56	0.575	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8330.1.wgt.RDat	seq.8330.1	0.117	enet	25	25	0	0.11	3.4e-09	0.561	0.575	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.18897.31.wgt.RDat	seq.18897.31	0.043	top1	1	1	0	0.044	2e-04	-0.56	0.576	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.25297.11.wgt.RDat	seq.25297.11	0.491	lasso	9	9	0	0.33	5e-27	0.558	0.577	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.9886.28.wgt.RDat	seq.9886.28	0.17	enet	62	62	0	0.098	3.4e-08	0.558	0.577	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.11246.3.wgt.RDat	seq.11246.3	0.106	blup	567	567	0	0.056	3e-05	-0.557	0.578	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.2974.61.wgt.RDat	seq.2974.61	0.101	blup	658	658	0	0.047	0.00011	-0.556	0.578	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.19200.16.wgt.RDat	seq.19200.16	0.0454	lasso	5	5	0	0.058	2.2e-05	0.555	0.579	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.9313.27.wgt.RDat	seq.9313.27	0.78	enet	37	37	0	0.73	1.6e-84	0.554	0.579	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.16882.27.wgt.RDat	seq.16882.27	0.0806	blup	1288	1288	0	0.038	0.00052	0.552	0.581	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.19141.22.wgt.RDat	seq.19141.22	0.698	enet	36	0	36	0.62	4.1e-63	-0.552	0.581	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21645.6.wgt.RDat	seq.21645.6	0.52	lasso	10	0	10	0.24	1.9e-19	0.552	0.581	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.24649.11.wgt.RDat	seq.24649.11	0.0974	top1	1	1	0	0.14	3.7e-11	-0.552	0.581	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.4917.62.wgt.RDat	seq.4917.62	0.0976	blup	2969	2969	0	0.044	0.00018	-0.551	0.582	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21497.32.wgt.RDat	seq.21497.32	0.129	top1	1	0	1	0.099	2.8e-08	-0.548	0.583	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.4815.25.wgt.RDat	seq.4815.25	0.174	blup	233	0	233	0.14	4.6e-11	0.547	0.584	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.16288.17.wgt.RDat	seq.16288.17	0.292	lasso	6	0	6	0.24	5.6e-19	-0.547	0.585	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.22815.4.wgt.RDat	seq.22815.4	0.224	top1	1	1	0	0.14	1.7e-11	0.546	0.585	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.8244.16.wgt.RDat	seq.8244.16	0.314	lasso	13	13	0	0.22	1.8e-17	-0.545	0.586	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.14093.10.wgt.RDat	seq.14093.10	0.103	top1	1	0	1	0.12	5.8e-10	0.542	0.588	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.22821.50.wgt.RDat	seq.22821.50	0.28	enet	13	0	13	0.26	4e-21	0.537	0.591	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.15472.16.wgt.RDat	seq.15472.16	0.246	lasso	15	15	0	0.16	1.1e-12	0.536	0.592	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.3508.78.wgt.RDat	seq.3508.78	0.14	blup	423	423	0	0.044	2e-04	-0.535	0.592	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.9805.51.wgt.RDat	seq.9805.51	0.0572	blup	954	954	0	0.032	0.0013	-0.536	0.592	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.21384.2.wgt.RDat	seq.21384.2	0.195	lasso	16	16	0	0.1	1.4e-08	0.535	0.593	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.4133.54.wgt.RDat	seq.4133.54	0.197	top1	1	1	0	0.11	3.6e-09	0.535	0.593	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.7782.34.wgt.RDat	seq.7782.34	0.0821	blup	703	703	0	0.016	0.017	-0.534	0.593	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.11311.79.wgt.RDat	seq.11311.79	0.233	lasso	5	0	5	0.18	3e-14	-0.534	0.594	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.12033.3.wgt.RDat	seq.12033.3	0.0456	top1	1	1	0	0.02	0.0099	0.533	0.594	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.13748.4.wgt.RDat	seq.13748.4	0.412	enet	50	50	0	0.51	4.3e-47	0.533	0.594	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.24923.27.wgt.RDat	seq.24923.27	0.0542	top1	1	1	0	0.045	0.00018	0.534	0.594	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.10037.98.wgt.RDat	seq.10037.98	0.553	enet	25	25	0	0.49	8.3e-44	-0.53	0.596	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.25108.6.wgt.RDat	seq.25108.6	0.0705	enet	36	36	0	0.023	0.0059	-0.53	0.596	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5021.13.wgt.RDat	seq.5021.13	0.0669	lasso	3	3	0	0.043	0.00023	-0.53	0.596	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.22963.3.wgt.RDat	seq.22963.3	0.0422	enet	6	6	0	0.022	0.0062	0.529	0.597	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.4479.14.wgt.RDat	seq.4479.14	0.228	top1	1	1	0	0.24	8.6e-19	0.528	0.597	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5351.52.wgt.RDat	seq.5351.52	0.0529	top1	1	1	0	0.054	4e-05	0.528	0.597	0.960562747688243	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.18196.8.wgt.RDat	seq.18196.8	0.0463	blup	1012	1012	0	0.037	0.00055	0.526	0.599	0.960653543307087	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.23535.3.wgt.RDat	seq.23535.3	0.04	enet	5	5	0	0.013	0.03	0.526	0.599	0.960653543307087	1
03_establish_models/CHN_male_5e-9	03_establish_models/CHN_male_5e-9/08_establish_prediction_models/models//seq.5708.1.wgt.RDat	seq.5708.1	0.123	lasso	6	6	0	0.095	5.2e-08	0.525	0.6	0.960653543307087	1
